date,temp,dir,vel,hr,prec,pres,temp_palmer,dir_palmer,vel_palmer,hr_palmer,prec_palmer,pres_palmer
2010-03-13 21:00:00+00:00,2.0,16.0,15.66,100.0,,977.2,0,0,0,0,0,0
2010-03-14 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-14 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-14 06:00:00+00:00,1.8,13.0,12.26,100.0,,972.2,0,0,0,0,0,0
2010-03-14 09:00:00+00:00,2.2,23.0,14.35,99.0,,970.5,0,0,0,0,0,0
2010-03-14 12:00:00+00:00,2.2,20.0,16.05,100.0,,968.3,0,0,0,0,0,0
2010-03-14 15:00:00+00:00,2.4,19.0,13.5,99.0,,966.7,0,0,0,0,0,0
2010-03-14 18:00:00+00:00,2.5,22.0,13.98,94.0,,965.4,0,0,0,0,0,0
2010-03-14 21:00:00+00:00,2.4,20.0,11.67,96.0,,964.9,0,0,0,0,0,0
2010-03-15 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-15 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-15 06:00:00+00:00,-1.2,186.0,0.8,100.0,,966.7,0,0,0,0,0,0
2010-03-15 09:00:00+00:00,-1.0,313.0,3.93,100.0,,967.5,0,0,0,0,0,0
2010-03-15 12:00:00+00:00,-0.2,314.0,4.0,99.0,,968.4,0,0,0,0,0,0
2010-03-15 15:00:00+00:00,0.9,331.0,7.2,82.0,,969.2,0,0,0,0,0,0
2010-03-15 18:00:00+00:00,1.1,329.0,6.67,86.0,,970.6,0,0,0,0,0,0
2010-03-15 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-16 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-16 03:00:00+00:00,-1.0,14.0,7.92,76.0,,973.2,0,0,0,0,0,0
2010-03-16 06:00:00+00:00,-1.5,27.0,10.81,71.0,,972.1,0,0,0,0,0,0
2010-03-16 09:00:00+00:00,-0.3,34.0,12.26,69.0,,970.9,0,0,0,0,0,0
2010-03-16 12:00:00+00:00,0.5,109.0,7.6,64.0,,969.5,0,0,0,0,0,0
2010-03-16 15:00:00+00:00,0.6,37.0,19.08,84.0,,966.2,0,0,0,0,0,0
2010-03-16 18:00:00+00:00,0.4,1.0,10.49,86.0,,968.6,0,0,0,0,0,0
2010-03-16 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-17 00:00:00+00:00,-0.2,346.0,6.07,82.0,,971.2,0,0,0,0,0,0
2010-03-17 03:00:00+00:00,-0.9,11.0,3.65,85.0,,971.7,0,0,0,0,0,0
2010-03-17 06:00:00+00:00,-1.2,13.0,7.65,76.0,,971.5,0,0,0,0,0,0
2010-03-17 09:00:00+00:00,-1.3,30.0,2.12,86.0,,972.1,0,0,0,0,0,0
2010-03-17 12:00:00+00:00,-0.7,94.0,0.13,74.0,,972.7,0,0,0,0,0,0
2010-03-17 15:00:00+00:00,0.4,326.0,1.65,65.0,,973.1,0,0,0,0,0,0
2010-03-17 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-17 21:00:00+00:00,0.2,211.0,2.85,77.0,,975.8,0,0,0,0,0,0
2010-03-18 00:00:00+00:00,0.1,225.0,3.36,81.0,,976.4,0,0,0,0,0,0
2010-03-18 03:00:00+00:00,-0.8,212.0,2.66,99.0,,976.6,0,0,0,0,0,0
2010-03-18 06:00:00+00:00,-0.8,255.0,1.7,99.0,,976.8,0,0,0,0,0,0
2010-03-18 09:00:00+00:00,-0.8,254.0,2.58,97.0,,977.0,0,0,0,0,0,0
2010-03-18 12:00:00+00:00,-1.0,273.0,1.88,89.0,,977.1,0,0,0,0,0,0
2010-03-18 15:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-18 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-18 21:00:00+00:00,-0.2,238.0,2.37,80.0,,978.6,0,0,0,0,0,0
2010-03-19 00:00:00+00:00,-0.5,243.0,1.48,84.0,,979.1,0,0,0,0,0,0
2010-03-19 03:00:00+00:00,-0.9,208.0,1.82,85.0,,979.5,0,0,0,0,0,0
2010-03-19 06:00:00+00:00,-0.9,208.0,3.14,81.0,,979.3,0,0,0,0,0,0
2010-03-19 09:00:00+00:00,-1.3,220.0,3.0,83.0,,979.8,0,0,0,0,0,0
2010-03-19 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-19 15:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-19 18:00:00+00:00,-0.7,129.0,2.27,77.0,,979.8,0,0,0,0,0,0
2010-03-19 21:00:00+00:00,-0.8,131.0,2.56,80.0,,979.8,0,0,0,0,0,0
2010-03-20 00:00:00+00:00,-0.9,106.0,1.59,82.0,,980.2,0,0,0,0,0,0
2010-03-20 03:00:00+00:00,-0.9,181.0,2.44,84.0,,980.6,0,0,0,0,0,0
2010-03-20 06:00:00+00:00,-1.0,201.0,2.35,85.0,,980.9,0,0,0,0,0,0
2010-03-20 09:00:00+00:00,-0.7,307.0,1.78,87.0,,982.1,0,0,0,0,0,0
2010-03-20 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-20 15:00:00+00:00,-0.5,206.0,6.67,75.0,,983.5,0,0,0,0,0,0
2010-03-20 18:00:00+00:00,-1.0,210.0,3.35,80.0,,985.2,0,0,0,0,0,0
2010-03-20 21:00:00+00:00,-1.2,229.0,3.19,76.0,,986.0,0,0,0,0,0,0
2010-03-21 00:00:00+00:00,-1.3,203.0,4.35,80.0,,986.6,0,0,0,0,0,0
2010-03-21 03:00:00+00:00,-1.6,241.0,4.09,81.0,,987.2,0,0,0,0,0,0
2010-03-21 06:00:00+00:00,-1.6,228.0,2.54,81.0,,987.7,0,0,0,0,0,0
2010-03-21 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-21 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-21 15:00:00+00:00,-0.7,233.0,3.07,84.0,,989.6,0,0,0,0,0,0
2010-03-21 18:00:00+00:00,0.3,285.0,3.15,78.0,,990.4,0,0,0,0,0,0
2010-03-21 21:00:00+00:00,0.1,297.0,2.81,80.0,,990.9,0,0,0,0,0,0
2010-03-22 00:00:00+00:00,-0.8,265.0,1.89,84.0,,991.5,0,0,0,0,0,0
2010-03-22 03:00:00+00:00,-1.2,323.0,0.22,85.0,,991.6,0,0,0,0,0,0
2010-03-22 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-22 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-22 12:00:00+00:00,-1.8,355.0,0.72,86.0,,991.2,0,0,0,0,0,0
2010-03-22 15:00:00+00:00,-1.0,3.0,3.34,86.0,,990.1,0,0,0,0,0,0
2010-03-22 18:00:00+00:00,0.4,19.0,6.07,82.0,,989.2,0,0,0,0,0,0
2010-03-22 21:00:00+00:00,0.3,119.0,3.31,82.0,,988.0,0,0,0,0,0,0
2010-03-23 00:00:00+00:00,1.7,47.0,7.22,69.0,,985.6,0,0,0,0,0,0
2010-03-23 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-23 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-23 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-23 12:00:00+00:00,1.6,156.0,5.43,79.0,,978.8,0,0,0,0,0,0
2010-03-23 15:00:00+00:00,2.8,131.0,3.68,75.0,,976.2,0,0,0,0,0,0
2010-03-23 18:00:00+00:00,4.4,63.0,3.24,72.0,,972.7,0,0,0,0,0,0
2010-03-23 21:00:00+00:00,3.9,130.0,6.76,73.0,,968.2,0,0,0,0,0,0
2010-03-24 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-24 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-24 06:00:00+00:00,2.6,125.0,1.6,82.0,,962.2,0,0,0,0,0,0
2010-03-24 09:00:00+00:00,0.7,166.0,1.74,100.0,,962.6,0,0,0,0,0,0
2010-03-24 12:00:00+00:00,0.9,322.0,1.23,100.0,,963.8,0,0,0,0,0,0
2010-03-24 15:00:00+00:00,1.9,309.0,4.01,93.0,,965.5,0,0,0,0,0,0
2010-03-24 18:00:00+00:00,1.0,326.0,4.8,100.0,,967.5,0,0,0,0,0,0
2010-03-24 21:00:00+00:00,0.7,332.0,5.67,100.0,,970.2,0,0,0,0,0,0
2010-03-25 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-25 03:00:00+00:00,0.4,330.0,5.61,100.0,,974.5,0,0,0,0,0,0
2010-03-25 06:00:00+00:00,0.0,315.0,2.19,100.0,,975.1,0,0,0,0,0,0
2010-03-25 09:00:00+00:00,0.1,127.0,4.18,100.0,,974.7,0,0,0,0,0,0
2010-03-25 12:00:00+00:00,0.4,327.0,2.29,100.0,,973.9,0,0,0,0,0,0
2010-03-25 15:00:00+00:00,1.5,124.0,7.1,100.0,,972.0,0,0,0,0,0,0
2010-03-25 18:00:00+00:00,3.7,133.0,5.97,84.0,,970.8,0,0,0,0,0,0
2010-03-25 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-26 00:00:00+00:00,3.1,19.0,15.28,86.0,,969.8,0,0,0,0,0,0
2010-03-26 03:00:00+00:00,2.6,14.0,8.83,86.0,,971.8,0,0,0,0,0,0
2010-03-26 06:00:00+00:00,2.2,12.0,8.27,95.0,,972.4,0,0,0,0,0,0
2010-03-26 09:00:00+00:00,3.2,34.0,10.28,73.0,,972.3,0,0,0,0,0,0
2010-03-26 12:00:00+00:00,3.4,29.0,8.1,82.0,,972.5,0,0,0,0,0,0
2010-03-26 15:00:00+00:00,4.3,76.0,0.78,79.0,,972.6,0,0,0,0,0,0
2010-03-26 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-26 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-27 00:00:00+00:00,3.5,92.0,10.13,77.0,,965.6,0,0,0,0,0,0
2010-03-27 03:00:00+00:00,3.7,89.0,17.93,79.0,,960.5,0,0,0,0,0,0
2010-03-27 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-27 09:00:00+00:00,3.1,115.0,15.7,76.0,,956.2,0,0,0,0,0,0
2010-03-27 12:00:00+00:00,2.3,99.0,10.73,71.0,,956.0,0,0,0,0,0,0
2010-03-27 15:00:00+00:00,4.0,113.0,9.44,57.0,,955.7,0,0,0,0,0,0
2010-03-27 18:00:00+00:00,4.6,286.0,5.97,65.0,,957.1,0,0,0,0,0,0
2010-03-27 21:00:00+00:00,2.8,350.0,8.79,79.0,,960.5,0,0,0,0,0,0
2010-03-28 00:00:00+00:00,0.8,345.0,5.83,100.0,,964.2,0,0,0,0,0,0
2010-03-28 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-28 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-28 09:00:00+00:00,0.7,332.0,7.92,100.0,,973.5,0,0,0,0,0,0
2010-03-28 12:00:00+00:00,0.5,325.0,4.5,100.0,,976.2,0,0,0,0,0,0
2010-03-28 15:00:00+00:00,2.1,341.0,2.99,100.0,,978.2,0,0,0,0,0,0
2010-03-28 18:00:00+00:00,2.5,303.0,4.46,96.0,,980.5,0,0,0,0,0,0
2010-03-28 21:00:00+00:00,2.5,350.0,3.77,87.0,,983.1,0,0,0,0,0,0
2010-03-29 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-29 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-29 06:00:00+00:00,2.5,19.0,5.74,81.0,,987.3,0,0,0,0,0,0
2010-03-29 09:00:00+00:00,2.6,37.0,11.44,77.0,,987.5,0,0,0,0,0,0
2010-03-29 12:00:00+00:00,4.2,36.0,7.91,66.0,,987.0,0,0,0,0,0,0
2010-03-29 15:00:00+00:00,4.6,93.0,6.29,63.0,,984.5,0,0,0,0,0,0
2010-03-29 18:00:00+00:00,3.7,113.0,9.42,69.0,,980.1,0,0,0,0,0,0
2010-03-29 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-30 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-30 03:00:00+00:00,2.5,316.0,5.5,98.0,,972.1,0,0,0,0,0,0
2010-03-30 06:00:00+00:00,1.2,134.0,1.55,100.0,,975.2,0,0,0,0,0,0
2010-03-30 09:00:00+00:00,0.8,351.0,10.62,100.0,,979.9,0,0,0,0,0,0
2010-03-30 12:00:00+00:00,1.1,334.0,10.25,100.0,,985.0,0,0,0,0,0,0
2010-03-30 15:00:00+00:00,2.3,345.0,7.93,94.0,,988.9,0,0,0,0,0,0
2010-03-30 18:00:00+00:00,2.4,352.0,6.25,97.0,,990.6,0,0,0,0,0,0
2010-03-30 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-31 00:00:00+00:00,2.8,26.0,10.67,88.0,,991.2,0,0,0,0,0,0
2010-03-31 03:00:00+00:00,2.9,20.0,8.93,77.0,,991.7,0,0,0,0,0,0
2010-03-31 06:00:00+00:00,2.7,20.0,13.9,85.0,,990.5,0,0,0,0,0,0
2010-03-31 09:00:00+00:00,1.9,351.0,9.62,100.0,,991.0,0,0,0,0,0,0
2010-03-31 12:00:00+00:00,1.2,347.0,9.32,100.0,,992.2,0,0,0,0,0,0
2010-03-31 15:00:00+00:00,1.9,347.0,7.01,100.0,,993.0,0,0,0,0,0,0
2010-03-31 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-03-31 21:00:00+00:00,1.3,0.0,11.34,100.0,,992.4,0,0,0,0,0,0
2010-04-01 00:00:00+00:00,1.1,341.0,7.28,100.0,,992.0,0,0,0,0,0,0
2010-04-01 03:00:00+00:00,0.6,332.0,6.8,100.0,,992.1,0,0,0,0,0,0
2010-04-01 06:00:00+00:00,0.6,350.0,7.62,100.0,,991.8,0,0,0,0,0,0
2010-04-01 09:00:00+00:00,0.0,2.0,7.88,100.0,,990.9,0,0,0,0,0,0
2010-04-01 12:00:00+00:00,0.4,332.0,7.77,100.0,,990.3,0,0,0,0,0,0
2010-04-01 15:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-01 18:00:00+00:00,1.1,310.0,4.58,91.0,,991.0,0,0,0,0,0,0
2010-04-01 21:00:00+00:00,1.1,310.0,1.68,100.0,,991.2,0,0,0,0,0,0
2010-04-02 00:00:00+00:00,0.6,259.0,1.7,96.0,,991.2,0,0,0,0,0,0
2010-04-02 03:00:00+00:00,0.3,224.0,0.0,100.0,,990.9,0,0,0,0,0,0
2010-04-02 06:00:00+00:00,0.2,156.0,0.0,90.0,,990.2,0,0,0,0,0,0
2010-04-02 09:00:00+00:00,-0.9,94.0,0.46,95.0,,989.1,0,0,0,0,0,0
2010-04-02 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-02 15:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-02 18:00:00+00:00,1.8,111.0,2.34,68.0,,986.8,0,0,0,0,0,0
2010-04-02 21:00:00+00:00,1.9,0.0,2.22,72.0,,986.0,0,0,0,0,0,0
2010-04-03 00:00:00+00:00,1.4,252.0,0.59,74.0,,985.2,0,0,0,0,0,0
2010-04-03 03:00:00+00:00,1.2,301.0,0.05,79.0,,984.2,0,0,0,0,0,0
2010-04-03 06:00:00+00:00,0.6,310.0,0.51,86.0,,983.5,0,0,0,0,0,0
2010-04-03 09:00:00+00:00,1.6,126.0,0.13,81.0,,982.8,0,0,0,0,0,0
2010-04-03 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-03 15:00:00+00:00,3.7,336.0,2.03,71.0,,982.3,0,0,0,0,0,0
2010-04-03 18:00:00+00:00,3.2,268.0,0.97,79.0,,982.7,0,0,0,0,0,0
2010-04-03 21:00:00+00:00,2.9,200.0,2.53,89.0,,982.7,0,0,0,0,0,0
2010-04-04 00:00:00+00:00,2.6,317.0,1.59,74.0,,983.5,0,0,0,0,0,0
2010-04-04 03:00:00+00:00,2.1,63.0,0.0,67.0,,984.0,0,0,0,0,0,0
2010-04-04 06:00:00+00:00,2.0,293.0,0.0,70.0,,984.1,0,0,0,0,0,0
2010-04-04 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-04 12:00:00+00:00,1.6,135.0,3.33,89.0,,984.5,0,0,0,0,0,0
2010-04-04 15:00:00+00:00,2.4,134.0,5.42,88.0,,984.1,0,0,0,0,0,0
2010-04-04 18:00:00+00:00,2.7,120.0,1.45,99.0,,983.1,0,0,0,0,0,0
2010-04-04 21:00:00+00:00,3.8,143.0,0.88,83.0,,982.3,0,0,0,0,0,0
2010-04-05 00:00:00+00:00,3.1,249.0,1.8,86.0,,980.8,0,0,0,0,0,0
2010-04-05 03:00:00+00:00,2.0,171.0,2.69,93.0,,977.7,0,0,0,0,0,0
2010-04-05 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-05 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-05 12:00:00+00:00,4.2,135.0,8.64,80.0,,967.6,0,0,0,0,0,0
2010-04-05 15:00:00+00:00,5.7,142.0,4.76,70.0,,966.3,0,0,0,0,0,0
2010-04-05 18:00:00+00:00,5.4,143.0,5.93,74.0,,964.8,0,0,0,0,0,0
2010-04-05 21:00:00+00:00,4.0,344.0,2.26,97.0,,964.2,0,0,0,0,0,0
2010-04-06 00:00:00+00:00,3.7,310.0,1.92,100.0,,964.1,0,0,0,0,0,0
2010-04-06 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-06 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-06 09:00:00+00:00,2.0,341.0,3.22,100.0,,965.6,0,0,0,0,0,0
2010-04-06 12:00:00+00:00,1.9,327.0,2.57,100.0,,967.7,0,0,0,0,0,0
2010-04-06 15:00:00+00:00,1.8,147.0,1.2,100.0,,969.2,0,0,0,0,0,0
2010-04-06 18:00:00+00:00,1.2,335.0,7.79,100.0,,971.7,0,0,0,0,0,0
2010-04-06 21:00:00+00:00,0.4,292.0,7.4,100.0,,975.2,0,0,0,0,0,0
2010-04-07 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-07 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-07 06:00:00+00:00,0.8,294.0,3.59,100.0,,980.4,0,0,0,0,0,0
2010-04-07 09:00:00+00:00,0.5,251.0,4.47,100.0,,982.1,0,0,0,0,0,0
2010-04-07 12:00:00+00:00,1.0,252.0,4.01,94.0,,983.4,0,0,0,0,0,0
2010-04-07 15:00:00+00:00,1.7,280.0,3.59,90.0,,984.5,0,0,0,0,0,0
2010-04-07 18:00:00+00:00,1.8,307.0,4.13,91.0,,985.2,0,0,0,0,0,0
2010-04-07 21:00:00+00:00,2.5,308.0,2.23,84.0,,985.6,0,0,0,0,0,0
2010-04-08 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-08 03:00:00+00:00,1.8,164.0,2.38,57.0,,984.2,0,0,0,0,0,0
2010-04-08 06:00:00+00:00,1.9,133.0,8.44,80.0,,981.8,0,0,0,0,0,0
2010-04-08 09:00:00+00:00,3.7,27.0,14.0,87.0,,980.1,0,0,0,0,0,0
2010-04-08 12:00:00+00:00,3.7,15.0,13.82,82.0,,981.2,0,0,0,0,0,0
2010-04-08 15:00:00+00:00,4.0,356.0,3.38,82.0,,982.9,0,0,0,0,0,0
2010-04-08 18:00:00+00:00,3.0,149.0,0.35,92.0,,983.1,0,0,0,0,0,0
2010-04-08 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-09 00:00:00+00:00,2.2,32.0,0.81,100.0,,983.1,0,0,0,0,0,0
2010-04-09 03:00:00+00:00,2.8,341.0,6.58,96.0,,983.7,0,0,0,0,0,0
2010-04-09 06:00:00+00:00,1.9,338.0,7.83,100.0,,985.4,0,0,0,0,0,0
2010-04-09 09:00:00+00:00,2.1,335.0,9.36,100.0,,986.6,0,0,0,0,0,0
2010-04-09 12:00:00+00:00,2.5,348.0,8.9,95.0,,987.6,0,0,0,0,0,0
2010-04-09 15:00:00+00:00,2.7,344.0,10.73,100.0,,988.1,0,0,0,0,0,0
2010-04-09 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-09 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-10 00:00:00+00:00,3.8,24.0,7.04,87.0,,988.1,0,0,0,0,0,0
2010-04-10 03:00:00+00:00,4.0,18.0,9.17,79.0,,985.8,0,0,0,0,0,0
2010-04-10 06:00:00+00:00,2.8,17.0,13.07,92.0,,983.1,0,0,0,0,0,0
2010-04-10 09:00:00+00:00,2.8,16.0,8.69,88.0,,982.0,0,0,0,0,0,0
2010-04-10 12:00:00+00:00,2.5,156.0,3.98,94.0,,980.6,0,0,0,0,0,0
2010-04-10 15:00:00+00:00,4.5,26.0,8.82,72.0,,978.9,0,0,0,0,0,0
2010-04-10 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-10 21:00:00+00:00,4.2,76.0,8.28,74.0,,976.7,0,0,0,0,0,0
2010-04-11 00:00:00+00:00,3.9,33.0,15.65,78.0,,974.4,0,0,0,0,0,0
2010-04-11 03:00:00+00:00,4.1,114.0,3.81,72.0,,972.8,0,0,0,0,0,0
2010-04-11 06:00:00+00:00,3.6,91.0,5.48,76.0,,969.3,0,0,0,0,0,0
2010-04-11 09:00:00+00:00,3.0,11.0,15.91,88.0,,968.9,0,0,0,0,0,0
2010-04-11 12:00:00+00:00,1.2,353.0,12.73,100.0,,971.6,0,0,0,0,0,0
2010-04-11 15:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-11 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-11 21:00:00+00:00,1.1,357.0,11.19,100.0,,975.9,0,0,0,0,0,0
2010-04-12 00:00:00+00:00,1.1,331.0,5.13,92.0,,977.8,0,0,0,0,0,0
2010-04-12 03:00:00+00:00,0.7,121.0,5.25,100.0,,979.0,0,0,0,0,0,0
2010-04-12 06:00:00+00:00,0.9,94.0,4.04,100.0,,979.5,0,0,0,0,0,0
2010-04-12 09:00:00+00:00,2.7,203.0,2.35,82.0,,979.8,0,0,0,0,0,0
2010-04-12 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-12 15:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-12 18:00:00+00:00,4.9,154.0,2.18,66.0,,979.1,0,0,0,0,0,0
2010-04-12 21:00:00+00:00,2.0,134.0,10.71,90.0,,978.4,0,0,0,0,0,0
2010-04-13 00:00:00+00:00,2.7,118.0,9.61,72.0,,977.5,0,0,0,0,0,0
2010-04-13 03:00:00+00:00,1.8,103.0,8.5,86.0,,979.6,0,0,0,0,0,0
2010-04-13 06:00:00+00:00,1.5,131.0,11.2,84.0,,980.3,0,0,0,0,0,0
2010-04-13 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-13 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-13 15:00:00+00:00,3.2,312.0,3.33,78.0,,983.7,0,0,0,0,0,0
2010-04-13 18:00:00+00:00,2.6,263.0,2.55,89.0,,984.8,0,0,0,0,0,0
2010-04-13 21:00:00+00:00,1.5,318.0,5.37,100.0,,984.6,0,0,0,0,0,0
2010-04-14 00:00:00+00:00,0.9,2.0,3.27,100.0,,984.8,0,0,0,0,0,0
2010-04-14 03:00:00+00:00,0.6,190.0,5.93,100.0,,984.9,0,0,0,0,0,0
2010-04-14 06:00:00+00:00,0.5,187.0,6.01,100.0,,983.7,0,0,0,0,0,0
2010-04-14 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-14 12:00:00+00:00,0.8,194.0,2.3,100.0,,982.1,0,0,0,0,0,0
2010-04-14 15:00:00+00:00,1.5,184.0,3.06,96.0,,981.6,0,0,0,0,0,0
2010-04-14 18:00:00+00:00,2.9,175.0,2.98,83.0,,981.6,0,0,0,0,0,0
2010-04-14 21:00:00+00:00,2.5,197.0,4.79,84.0,,982.3,0,0,0,0,0,0
2010-04-15 00:00:00+00:00,2.8,187.0,1.03,80.0,,983.3,0,0,0,0,0,0
2010-04-15 03:00:00+00:00,0.8,30.0,0.6,81.0,,984.0,0,0,0,0,0,0
2010-04-15 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-15 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-15 12:00:00+00:00,1.3,237.0,8.48,89.0,,987.3,0,0,0,0,0,0
2010-04-15 15:00:00+00:00,1.9,244.0,7.05,81.0,,988.2,0,0,0,0,0,0
2010-04-15 18:00:00+00:00,1.9,224.0,8.16,74.0,,989.4,0,0,0,0,0,0
2010-04-15 21:00:00+00:00,1.4,237.0,4.6,83.0,,990.7,0,0,0,0,0,0
2010-04-16 00:00:00+00:00,1.3,261.0,3.4,92.0,,990.5,0,0,0,0,0,0
2010-04-16 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-16 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-16 09:00:00+00:00,1.1,34.0,0.0,90.0,,989.1,0,0,0,0,0,0
2010-04-16 12:00:00+00:00,1.7,4.0,6.51,79.0,,987.1,0,0,0,0,0,0
2010-04-16 15:00:00+00:00,1.7,55.0,12.32,76.0,,982.0,0,0,0,0,0,0
2010-04-16 18:00:00+00:00,2.2,48.0,19.72,88.0,,974.8,0,0,0,0,0,0
2010-04-16 21:00:00+00:00,1.9,12.0,16.94,90.0,,974.6,0,0,0,0,0,0
2010-04-17 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-17 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-17 06:00:00+00:00,0.6,348.0,8.73,100.0,,971.0,0,0,0,0,0,0
2010-04-17 09:00:00+00:00,0.6,1.0,3.58,100.0,,970.4,0,0,0,0,0,0
2010-04-17 12:00:00+00:00,0.5,203.0,10.11,100.0,,975.7,0,0,0,0,0,0
2010-04-17 15:00:00+00:00,1.6,235.0,10.58,76.0,,980.2,0,0,0,0,0,0
2010-04-17 18:00:00+00:00,1.3,226.0,11.21,81.0,,984.0,0,0,0,0,0,0
2010-04-17 21:00:00+00:00,1.0,236.0,10.39,80.0,,987.7,0,0,0,0,0,0
2010-04-18 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-18 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-18 06:00:00+00:00,-0.1,224.0,11.64,81.0,,996.8,0,0,0,0,0,0
2010-04-18 09:00:00+00:00,-0.1,231.0,7.26,78.0,,999.7,0,0,0,0,0,0
2010-04-18 12:00:00+00:00,0.2,215.0,5.19,79.0,,1001.0,0,0,0,0,0,0
2010-04-18 15:00:00+00:00,1.7,257.0,4.49,73.0,,1002.0,0,0,0,0,0,0
2010-04-18 18:00:00+00:00,1.6,280.0,1.24,73.0,,1002.0,0,0,0,0,0,0
2010-04-18 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-19 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-19 03:00:00+00:00,2.6,35.0,8.6,72.0,,998.3,0,0,0,0,0,0
2010-04-19 06:00:00+00:00,2.2,35.0,9.49,80.0,,995.1,0,0,0,0,0,0
2010-04-19 09:00:00+00:00,2.8,35.0,12.5,92.0,,991.8,0,0,0,0,0,0
2010-04-19 12:00:00+00:00,2.3,142.0,6.13,88.0,,990.3,0,0,0,0,0,0
2010-04-19 15:00:00+00:00,3.4,120.0,5.2,81.0,,987.9,0,0,0,0,0,0
2010-04-19 18:00:00+00:00,0.3,2.0,0.0,100.0,,987.3,0,0,0,0,0,0
2010-04-19 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2010-04-20 00:00:00+00:00,,,,,,,0,0,0,0,0,0
